image,image_path,state,location,latitude,longitude,rainfall_mm
3DIMG_07NOV2019_0200_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0200_L1C_SGP.tif,Gujarat,Kheda,22.6916,72.8634,2.02
3DIMG_07NOV2019_0200_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0200_L1C_SGP.tif,Gujarat,Kutch (Bhuj),23.242,69.6669,28.07
3DIMG_07NOV2019_0200_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0200_L1C_SGP.tif,Gujarat,Mahisagar,23.1311,73.6009,11.38
3DIMG_07NOV2019_0200_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0200_L1C_SGP.tif,Gujarat,Mehsana,23.588,72.3693,2.99
3DIMG_07NOV2019_0200_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0200_L1C_SGP.tif,Gujarat,Morbi,22.8173,70.8368,27.36
3DIMG_07NOV2019_0200_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0200_L1C_SGP.tif,Gujarat,Narmada,21.8719,73.5028,3.51
3DIMG_07NOV2019_0200_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0200_L1C_SGP.tif,Gujarat,Navsari,20.9467,72.952,0.11
3DIMG_07NOV2019_0200_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0200_L1C_SGP.tif,Gujarat,Panchmahal,22.778,73.6143,4.14
3DIMG_07NOV2019_0200_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0200_L1C_SGP.tif,Gujarat,Patan,23.8493,72.1266,24.64
3DIMG_07NOV2019_0200_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0200_L1C_SGP.tif,Gujarat,Porbandar,21.6417,69.6293,31.71
3DIMG_07NOV2019_0200_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0200_L1C_SGP.tif,Gujarat,Rajkot,22.3039,70.8022,17.39
3DIMG_07NOV2019_0200_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0200_L1C_SGP.tif,Gujarat,Sabarkantha,23.5977,72.9688,2.14
3DIMG_07NOV2019_0200_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0200_L1C_SGP.tif,Gujarat,Surat,21.1702,72.8311,0.21
3DIMG_07NOV2019_0200_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0200_L1C_SGP.tif,Gujarat,Surendranagar,22.7274,71.637,18.59
3DIMG_07NOV2019_0200_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0200_L1C_SGP.tif,Gujarat,Tapi,21.1147,73.3986,4.1
3DIMG_07NOV2019_0200_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0200_L1C_SGP.tif,Gujarat,Vadodara,22.3072,73.1812,2.43
3DIMG_07NOV2019_0200_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0200_L1C_SGP.tif,Gujarat,Valsad,20.5992,72.9342,2.39
3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,Gujarat,Ahmedabad,23.0225,72.5714,1.36
3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,Gujarat,Amreli,21.6032,71.2221,0.73
3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,Gujarat,Anand,22.5645,72.9289,12.54
3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,Gujarat,Aravalli,23.4619,73.3039,0.0
3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,Gujarat,Banaskantha,24.1724,72.4346,28.42
3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,Gujarat,Bharuch,21.7051,72.9959,8.24
3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,Gujarat,Bhavnagar,21.7645,72.1519,0.06
3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,Gujarat,Botad,22.1704,71.6662,0.3
3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,Gujarat,Chhota Udepur,22.3108,74.0125,6.0
3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,Gujarat,Dahod,22.8347,74.2552,24.92
3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,Gujarat,Dang,20.7554,73.6873,14.49
3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,Gujarat,Devbhumi Dwarka,22.2078,69.6582,27.94
3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,Gujarat,Gandhinagar,23.2156,72.6369,4.84
3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,Gujarat,Gir Somnath,20.9042,70.3644,0.37
3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,Gujarat,Jamnagar,22.4707,70.0577,29.35
3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,Gujarat,Junagadh,21.5222,70.4579,3.95
3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,Gujarat,Kheda,22.6916,72.8634,11.54
3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,Gujarat,Kutch (Bhuj),23.242,69.6669,29.92
3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,Gujarat,Mahisagar,23.1311,73.6009,10.55
3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,Gujarat,Mehsana,23.588,72.3693,10.18
3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,Gujarat,Morbi,22.8173,70.8368,22.43
3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,Gujarat,Narmada,21.8719,73.5028,6.69
3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,Gujarat,Navsari,20.9467,72.952,0.11
3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,Gujarat,Panchmahal,22.778,73.6143,12.72
3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,Gujarat,Patan,23.8493,72.1266,24.77
3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,Gujarat,Porbandar,21.6417,69.6293,32.33
3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,Gujarat,Rajkot,22.3039,70.8022,15.06
3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,Gujarat,Sabarkantha,23.5977,72.9688,11.06
3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,Gujarat,Surat,21.1702,72.8311,0.21
3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,Gujarat,Surendranagar,22.7274,71.637,17.74
3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,Gujarat,Tapi,21.1147,73.3986,0.0
3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,Gujarat,Vadodara,22.3072,73.1812,5.12
3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,Gujarat,Valsad,20.5992,72.9342,5.68
3DIMG_07NOV2019_0300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0300_L1C_SGP.tif,Gujarat,Ahmedabad,23.0225,72.5714,16.53
3DIMG_07NOV2019_0300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0300_L1C_SGP.tif,Gujarat,Amreli,21.6032,71.2221,0.73
3DIMG_07NOV2019_0300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0300_L1C_SGP.tif,Gujarat,Anand,22.5645,72.9289,17.46
3DIMG_07NOV2019_0300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0300_L1C_SGP.tif,Gujarat,Aravalli,23.4619,73.3039,5.88
3DIMG_07NOV2019_0300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0300_L1C_SGP.tif,Gujarat,Banaskantha,24.1724,72.4346,26.6
3DIMG_07NOV2019_0300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0300_L1C_SGP.tif,Gujarat,Bharuch,21.7051,72.9959,7.09
3DIMG_07NOV2019_0300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0300_L1C_SGP.tif,Gujarat,Bhavnagar,21.7645,72.1519,0.06
3DIMG_07NOV2019_0300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0300_L1C_SGP.tif,Gujarat,Botad,22.1704,71.6662,0.3
3DIMG_07NOV2019_0300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0300_L1C_SGP.tif,Gujarat,Chhota Udepur,22.3108,74.0125,4.98
3DIMG_07NOV2019_0300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0300_L1C_SGP.tif,Gujarat,Dahod,22.8347,74.2552,25.55
3DIMG_07NOV2019_0300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0300_L1C_SGP.tif,Gujarat,Dang,20.7554,73.6873,18.24
3DIMG_07NOV2019_0300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0300_L1C_SGP.tif,Gujarat,Devbhumi Dwarka,22.2078,69.6582,29.34
3DIMG_07NOV2019_0300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0300_L1C_SGP.tif,Gujarat,Gandhinagar,23.2156,72.6369,13.28
3DIMG_07NOV2019_0300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0300_L1C_SGP.tif,Gujarat,Gir Somnath,20.9042,70.3644,0.37
3DIMG_07NOV2019_0300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0300_L1C_SGP.tif,Gujarat,Jamnagar,22.4707,70.0577,30.32
3DIMG_07NOV2019_0300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0300_L1C_SGP.tif,Gujarat,Junagadh,21.5222,70.4579,4.54
3DIMG_07NOV2019_0300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0300_L1C_SGP.tif,Gujarat,Kheda,22.6916,72.8634,14.54
3DIMG_07NOV2019_0300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0300_L1C_SGP.tif,Gujarat,Kutch (Bhuj),23.242,69.6669,30.75
3DIMG_07NOV2019_0300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0300_L1C_SGP.tif,Gujarat,Mahisagar,23.1311,73.6009,13.17
3DIMG_07NOV2019_0300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0300_L1C_SGP.tif,Gujarat,Mehsana,23.588,72.3693,16.64
3DIMG_07NOV2019_0300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0300_L1C_SGP.tif,Gujarat,Morbi,22.8173,70.8368,29.58
3DIMG_07NOV2019_0300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0300_L1C_SGP.tif,Gujarat,Narmada,21.8719,73.5028,9.21
3DIMG_07NOV2019_0300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0300_L1C_SGP.tif,Gujarat,Navsari,20.9467,72.952,0.11
3DIMG_07NOV2019_0300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0300_L1C_SGP.tif,Gujarat,Panchmahal,22.778,73.6143,22.22
3DIMG_07NOV2019_0300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0300_L1C_SGP.tif,Gujarat,Patan,23.8493,72.1266,28.02
3DIMG_07NOV2019_0300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0300_L1C_SGP.tif,Gujarat,Porbandar,21.6417,69.6293,32.83
3DIMG_07NOV2019_0300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0300_L1C_SGP.tif,Gujarat,Rajkot,22.3039,70.8022,14.58
3DIMG_07NOV2019_0300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0300_L1C_SGP.tif,Gujarat,Sabarkantha,23.5977,72.9688,8.23
3DIMG_07NOV2019_0300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0300_L1C_SGP.tif,Gujarat,Surat,21.1702,72.8311,0.21
3DIMG_07NOV2019_0300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0300_L1C_SGP.tif,Gujarat,Surendranagar,22.7274,71.637,12.65
3DIMG_07NOV2019_0300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0300_L1C_SGP.tif,Gujarat,Tapi,21.1147,73.3986,0.0
3DIMG_07NOV2019_0300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0300_L1C_SGP.tif,Gujarat,Vadodara,22.3072,73.1812,1.22
3DIMG_07NOV2019_0300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0300_L1C_SGP.tif,Gujarat,Valsad,20.5992,72.9342,2.39
3DIMG_07NOV2019_0330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0330_L1C_SGP.tif,Gujarat,Ahmedabad,23.0225,72.5714,19.78
3DIMG_07NOV2019_0330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0330_L1C_SGP.tif,Gujarat,Amreli,21.6032,71.2221,0.73
3DIMG_07NOV2019_0330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0330_L1C_SGP.tif,Gujarat,Anand,22.5645,72.9289,8.12
3DIMG_07NOV2019_0330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0330_L1C_SGP.tif,Gujarat,Aravalli,23.4619,73.3039,2.35
3DIMG_07NOV2019_0330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0330_L1C_SGP.tif,Gujarat,Banaskantha,24.1724,72.4346,30.03
3DIMG_07NOV2019_0330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0330_L1C_SGP.tif,Gujarat,Bharuch,21.7051,72.9959,10.79
3DIMG_07NOV2019_0330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0330_L1C_SGP.tif,Gujarat,Bhavnagar,21.7645,72.1519,0.06
3DIMG_07NOV2019_0330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0330_L1C_SGP.tif,Gujarat,Botad,22.1704,71.6662,0.3
3DIMG_07NOV2019_0330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0330_L1C_SGP.tif,Gujarat,Chhota Udepur,22.3108,74.0125,5.55
3DIMG_07NOV2019_0330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0330_L1C_SGP.tif,Gujarat,Dahod,22.8347,74.2552,30.68
3DIMG_07NOV2019_0330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0330_L1C_SGP.tif,Gujarat,Dang,20.7554,73.6873,13.54
3DIMG_07NOV2019_0330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0330_L1C_SGP.tif,Gujarat,Devbhumi Dwarka,22.2078,69.6582,29.79
3DIMG_07NOV2019_0330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0330_L1C_SGP.tif,Gujarat,Gandhinagar,23.2156,72.6369,16.88
3DIMG_07NOV2019_0330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0330_L1C_SGP.tif,Gujarat,Gir Somnath,20.9042,70.3644,3.17
3DIMG_07NOV2019_0330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0330_L1C_SGP.tif,Gujarat,Jamnagar,22.4707,70.0577,32.02
3DIMG_07NOV2019_0330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0330_L1C_SGP.tif,Gujarat,Junagadh,21.5222,70.4579,10.62
3DIMG_07NOV2019_0330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0330_L1C_SGP.tif,Gujarat,Kheda,22.6916,72.8634,12.3
3DIMG_07NOV2019_0330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0330_L1C_SGP.tif,Gujarat,Kutch (Bhuj),23.242,69.6669,32.57
3DIMG_07NOV2019_0330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0330_L1C_SGP.tif,Gujarat,Mahisagar,23.1311,73.6009,12.22
3DIMG_07NOV2019_0330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0330_L1C_SGP.tif,Gujarat,Mehsana,23.588,72.3693,19.84
3DIMG_07NOV2019_0330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0330_L1C_SGP.tif,Gujarat,Morbi,22.8173,70.8368,31.38
3DIMG_07NOV2019_0330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0330_L1C_SGP.tif,Gujarat,Narmada,21.8719,73.5028,3.51
3DIMG_07NOV2019_0330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0330_L1C_SGP.tif,Gujarat,Navsari,20.9467,72.952,6.64
3DIMG_07NOV2019_0330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0330_L1C_SGP.tif,Gujarat,Panchmahal,22.778,73.6143,23.87
3DIMG_07NOV2019_0330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0330_L1C_SGP.tif,Gujarat,Patan,23.8493,72.1266,30.46
3DIMG_07NOV2019_0330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0330_L1C_SGP.tif,Gujarat,Porbandar,21.6417,69.6293,34.33
3DIMG_07NOV2019_0330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0330_L1C_SGP.tif,Gujarat,Rajkot,22.3039,70.8022,23.73
3DIMG_07NOV2019_0330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0330_L1C_SGP.tif,Gujarat,Sabarkantha,23.5977,72.9688,12.96
3DIMG_07NOV2019_0330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0330_L1C_SGP.tif,Gujarat,Surat,21.1702,72.8311,0.21
3DIMG_07NOV2019_0330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0330_L1C_SGP.tif,Gujarat,Surendranagar,22.7274,71.637,6.7
3DIMG_07NOV2019_0330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0330_L1C_SGP.tif,Gujarat,Tapi,21.1147,73.3986,0.0
3DIMG_07NOV2019_0330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0330_L1C_SGP.tif,Gujarat,Vadodara,22.3072,73.1812,10.57
3DIMG_07NOV2019_0330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0330_L1C_SGP.tif,Gujarat,Valsad,20.5992,72.9342,12.91
3DIMG_07NOV2019_0400_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0400_L1C_SGP.tif,Gujarat,Ahmedabad,23.0225,72.5714,2.98
3DIMG_07NOV2019_0400_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0400_L1C_SGP.tif,Gujarat,Amreli,21.6032,71.2221,0.73
3DIMG_07NOV2019_0400_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0400_L1C_SGP.tif,Gujarat,Anand,22.5645,72.9289,2.86
3DIMG_07NOV2019_0400_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0400_L1C_SGP.tif,Gujarat,Aravalli,23.4619,73.3039,20.55
3DIMG_07NOV2019_0400_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0400_L1C_SGP.tif,Gujarat,Banaskantha,24.1724,72.4346,34.05
3DIMG_07NOV2019_0400_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0400_L1C_SGP.tif,Gujarat,Bharuch,21.7051,72.9959,14.71
3DIMG_07NOV2019_0400_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0400_L1C_SGP.tif,Gujarat,Bhavnagar,21.7645,72.1519,0.06
3DIMG_07NOV2019_0400_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0400_L1C_SGP.tif,Gujarat,Botad,22.1704,71.6662,0.3
3DIMG_07NOV2019_0400_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0400_L1C_SGP.tif,Gujarat,Chhota Udepur,22.3108,74.0125,0.0
3DIMG_07NOV2019_0400_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0400_L1C_SGP.tif,Gujarat,Dahod,22.8347,74.2552,21.08
3DIMG_07NOV2019_0400_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0400_L1C_SGP.tif,Gujarat,Dang,20.7554,73.6873,14.59
3DIMG_07NOV2019_0400_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0400_L1C_SGP.tif,Gujarat,Devbhumi Dwarka,22.2078,69.6582,31.33
3DIMG_07NOV2019_0400_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0400_L1C_SGP.tif,Gujarat,Gandhinagar,23.2156,72.6369,8.43
3DIMG_07NOV2019_0400_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0400_L1C_SGP.tif,Gujarat,Gir Somnath,20.9042,70.3644,13.32
3DIMG_07NOV2019_0400_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0400_L1C_SGP.tif,Gujarat,Jamnagar,22.4707,70.0577,32.94
3DIMG_07NOV2019_0400_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0400_L1C_SGP.tif,Gujarat,Junagadh,21.5222,70.4579,13.24
3DIMG_07NOV2019_0400_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0400_L1C_SGP.tif,Gujarat,Kheda,22.6916,72.8634,2.02
3DIMG_07NOV2019_0400_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0400_L1C_SGP.tif,Gujarat,Kutch (Bhuj),23.242,69.6669,34.25
3DIMG_07NOV2019_0400_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0400_L1C_SGP.tif,Gujarat,Mahisagar,23.1311,73.6009,26.58
3DIMG_07NOV2019_0400_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0400_L1C_SGP.tif,Gujarat,Mehsana,23.588,72.3693,16.78
3DIMG_07NOV2019_0400_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0400_L1C_SGP.tif,Gujarat,Morbi,22.8173,70.8368,32.54
3DIMG_07NOV2019_0400_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0400_L1C_SGP.tif,Gujarat,Narmada,21.8719,73.5028,7.53
3DIMG_07NOV2019_0400_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0400_L1C_SGP.tif,Gujarat,Navsari,20.9467,72.952,11.71
3DIMG_07NOV2019_0400_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0400_L1C_SGP.tif,Gujarat,Panchmahal,22.778,73.6143,0.0
3DIMG_07NOV2019_0400_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0400_L1C_SGP.tif,Gujarat,Patan,23.8493,72.1266,26.26
3DIMG_07NOV2019_0400_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0400_L1C_SGP.tif,Gujarat,Porbandar,21.6417,69.6293,35.65
3DIMG_07NOV2019_0400_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0400_L1C_SGP.tif,Gujarat,Rajkot,22.3039,70.8022,27.54
3DIMG_07NOV2019_0400_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0400_L1C_SGP.tif,Gujarat,Sabarkantha,23.5977,72.9688,15.06
3DIMG_07NOV2019_0400_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0400_L1C_SGP.tif,Gujarat,Surat,21.1702,72.8311,13.06
3DIMG_07NOV2019_0400_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0400_L1C_SGP.tif,Gujarat,Surendranagar,22.7274,71.637,6.17
3DIMG_07NOV2019_0400_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0400_L1C_SGP.tif,Gujarat,Tapi,21.1147,73.3986,0.0
3DIMG_07NOV2019_0400_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0400_L1C_SGP.tif,Gujarat,Vadodara,22.3072,73.1812,11.93
