image_path,image_name,sensor,timestamp,state,district,latitude,longitude,pixel_value,rainfall_mm,rainfall_category
INSAT3D_TIR1_India/3DIMG_07NOV2019_0130_L1C_SGP.tif,3DIMG_07NOV2019_0130_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 01:30:00,Gujarat,Bhavnagar,21.7645,72.1519,791.89,0.06,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0130_L1C_SGP.tif,3DIMG_07NOV2019_0130_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 01:30:00,Gujarat,Botad,22.1704,71.6662,785.0,0.3,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0130_L1C_SGP.tif,3DIMG_07NOV2019_0130_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 01:30:00,Gujarat,Chhota Udepur,22.3108,74.0125,869.56,0.0,No Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0130_L1C_SGP.tif,3DIMG_07NOV2019_0130_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 01:30:00,Gujarat,Dahod,22.8347,74.2552,602.56,26.2,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0130_L1C_SGP.tif,3DIMG_07NOV2019_0130_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 01:30:00,Gujarat,Dang,20.7554,73.6873,699.33,7.98,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0130_L1C_SGP.tif,3DIMG_07NOV2019_0130_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 01:30:00,Gujarat,Devbhumi Dwarka,22.2078,69.6582,576.22,24.88,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0130_L1C_SGP.tif,3DIMG_07NOV2019_0130_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 01:30:00,Gujarat,Gandhinagar,23.2156,72.6369,806.44,0.73,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0130_L1C_SGP.tif,3DIMG_07NOV2019_0130_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 01:30:00,Gujarat,Gir Somnath,20.9042,70.3644,890.33,0.37,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0130_L1C_SGP.tif,3DIMG_07NOV2019_0130_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 01:30:00,Gujarat,Jamnagar,22.4707,70.0577,588.78,24.67,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0130_L1C_SGP.tif,3DIMG_07NOV2019_0130_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 01:30:00,Gujarat,Junagadh,21.5222,70.4579,807.33,2.44,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0130_L1C_SGP.tif,3DIMG_07NOV2019_0130_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 01:30:00,Gujarat,Kheda,22.6916,72.8634,736.56,5.54,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0130_L1C_SGP.tif,3DIMG_07NOV2019_0130_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 01:30:00,Gujarat,Kutch (Bhuj),23.242,69.6669,568.33,27.4,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0130_L1C_SGP.tif,3DIMG_07NOV2019_0130_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 01:30:00,Gujarat,Mahisagar,23.1311,73.6009,710.44,6.9,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0130_L1C_SGP.tif,3DIMG_07NOV2019_0130_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 01:30:00,Gujarat,Mehsana,23.588,72.3693,716.67,3.74,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0130_L1C_SGP.tif,3DIMG_07NOV2019_0130_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 01:30:00,Gujarat,Morbi,22.8173,70.8368,593.67,25.18,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0130_L1C_SGP.tif,3DIMG_07NOV2019_0130_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 01:30:00,Gujarat,Narmada,21.8719,73.5028,782.0,0.0,No Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0130_L1C_SGP.tif,3DIMG_07NOV2019_0130_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 01:30:00,Gujarat,Navsari,20.9467,72.952,707.78,7.94,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0130_L1C_SGP.tif,3DIMG_07NOV2019_0130_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 01:30:00,Gujarat,Panchmahal,22.778,73.6143,636.56,18.27,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0130_L1C_SGP.tif,3DIMG_07NOV2019_0130_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 01:30:00,Gujarat,Patan,23.8493,72.1266,664.0,13.01,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0130_L1C_SGP.tif,3DIMG_07NOV2019_0130_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 01:30:00,Gujarat,Porbandar,21.6417,69.6293,551.89,31.43,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0130_L1C_SGP.tif,3DIMG_07NOV2019_0130_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 01:30:00,Gujarat,Rajkot,22.3039,70.8022,627.56,17.54,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0130_L1C_SGP.tif,3DIMG_07NOV2019_0130_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 01:30:00,Gujarat,Sabarkantha,23.5977,72.9688,738.11,3.18,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0130_L1C_SGP.tif,3DIMG_07NOV2019_0130_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 01:30:00,Gujarat,Surat,21.1702,72.8311,753.0,1.26,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0130_L1C_SGP.tif,3DIMG_07NOV2019_0130_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 01:30:00,Gujarat,Surendranagar,22.7274,71.637,702.78,10.85,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0130_L1C_SGP.tif,3DIMG_07NOV2019_0130_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 01:30:00,Gujarat,Tapi,21.1147,73.3986,645.33,14.52,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0130_L1C_SGP.tif,3DIMG_07NOV2019_0130_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 01:30:00,Gujarat,Vadodara,22.3072,73.1812,739.89,1.65,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0130_L1C_SGP.tif,3DIMG_07NOV2019_0130_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 01:30:00,Gujarat,Valsad,20.5992,72.9342,656.11,17.98,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0200_L1C_SGP.tif,3DIMG_07NOV2019_0200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:00:00,Gujarat,Ahmedabad,23.0225,72.5714,757.11,1.79,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0200_L1C_SGP.tif,3DIMG_07NOV2019_0200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:00:00,Gujarat,Amreli,21.6032,71.2221,868.33,0.73,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0200_L1C_SGP.tif,3DIMG_07NOV2019_0200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:00:00,Gujarat,Anand,22.5645,72.9289,717.11,7.49,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0200_L1C_SGP.tif,3DIMG_07NOV2019_0200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:00:00,Gujarat,Aravalli,23.4619,73.3039,764.0,0.0,No Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0200_L1C_SGP.tif,3DIMG_07NOV2019_0200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:00:00,Gujarat,Banaskantha,24.1724,72.4346,581.56,27.32,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0200_L1C_SGP.tif,3DIMG_07NOV2019_0200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:00:00,Gujarat,Bharuch,21.7051,72.9959,751.22,4.08,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0200_L1C_SGP.tif,3DIMG_07NOV2019_0200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:00:00,Gujarat,Bhavnagar,21.7645,72.1519,762.44,0.06,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0200_L1C_SGP.tif,3DIMG_07NOV2019_0200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:00:00,Gujarat,Botad,22.1704,71.6662,772.56,0.3,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0200_L1C_SGP.tif,3DIMG_07NOV2019_0200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:00:00,Gujarat,Chhota Udepur,22.3108,74.0125,776.0,0.0,No Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0200_L1C_SGP.tif,3DIMG_07NOV2019_0200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:00:00,Gujarat,Dahod,22.8347,74.2552,595.44,27.27,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0200_L1C_SGP.tif,3DIMG_07NOV2019_0200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:00:00,Gujarat,Dang,20.7554,73.6873,650.33,15.33,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0200_L1C_SGP.tif,3DIMG_07NOV2019_0200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:00:00,Gujarat,Devbhumi Dwarka,22.2078,69.6582,564.67,26.61,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0200_L1C_SGP.tif,3DIMG_07NOV2019_0200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:00:00,Gujarat,Gandhinagar,23.2156,72.6369,742.56,3.34,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0200_L1C_SGP.tif,3DIMG_07NOV2019_0200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:00:00,Gujarat,Gir Somnath,20.9042,70.3644,884.44,0.37,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0200_L1C_SGP.tif,3DIMG_07NOV2019_0200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:00:00,Gujarat,Jamnagar,22.4707,70.0577,565.0,28.24,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0200_L1C_SGP.tif,3DIMG_07NOV2019_0200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:00:00,Gujarat,Junagadh,21.5222,70.4579,798.89,2.44,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0200_L1C_SGP.tif,3DIMG_07NOV2019_0200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:00:00,Gujarat,Kheda,22.6916,72.8634,774.67,2.02,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0200_L1C_SGP.tif,3DIMG_07NOV2019_0200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:00:00,Gujarat,Kutch (Bhuj),23.242,69.6669,563.89,28.07,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0200_L1C_SGP.tif,3DIMG_07NOV2019_0200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:00:00,Gujarat,Mahisagar,23.1311,73.6009,680.56,11.38,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0200_L1C_SGP.tif,3DIMG_07NOV2019_0200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:00:00,Gujarat,Mehsana,23.588,72.3693,721.67,2.99,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0200_L1C_SGP.tif,3DIMG_07NOV2019_0200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:00:00,Gujarat,Morbi,22.8173,70.8368,579.11,27.36,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0200_L1C_SGP.tif,3DIMG_07NOV2019_0200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:00:00,Gujarat,Narmada,21.8719,73.5028,732.22,3.51,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0200_L1C_SGP.tif,3DIMG_07NOV2019_0200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:00:00,Gujarat,Navsari,20.9467,72.952,790.89,0.11,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0200_L1C_SGP.tif,3DIMG_07NOV2019_0200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:00:00,Gujarat,Panchmahal,22.778,73.6143,730.78,4.14,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0200_L1C_SGP.tif,3DIMG_07NOV2019_0200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:00:00,Gujarat,Patan,23.8493,72.1266,586.44,24.64,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0200_L1C_SGP.tif,3DIMG_07NOV2019_0200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:00:00,Gujarat,Porbandar,21.6417,69.6293,550.0,31.71,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0200_L1C_SGP.tif,3DIMG_07NOV2019_0200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:00:00,Gujarat,Rajkot,22.3039,70.8022,628.56,17.39,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0200_L1C_SGP.tif,3DIMG_07NOV2019_0200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:00:00,Gujarat,Sabarkantha,23.5977,72.9688,745.0,2.14,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0200_L1C_SGP.tif,3DIMG_07NOV2019_0200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:00:00,Gujarat,Surat,21.1702,72.8311,798.11,0.21,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0200_L1C_SGP.tif,3DIMG_07NOV2019_0200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:00:00,Gujarat,Surendranagar,22.7274,71.637,651.22,18.59,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0200_L1C_SGP.tif,3DIMG_07NOV2019_0200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:00:00,Gujarat,Tapi,21.1147,73.3986,714.78,4.1,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0200_L1C_SGP.tif,3DIMG_07NOV2019_0200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:00:00,Gujarat,Vadodara,22.3072,73.1812,734.67,2.43,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0200_L1C_SGP.tif,3DIMG_07NOV2019_0200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:00:00,Gujarat,Valsad,20.5992,72.9342,763.22,2.39,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:30:00,Gujarat,Ahmedabad,23.0225,72.5714,760.78,1.36,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:30:00,Gujarat,Amreli,21.6032,71.2221,872.78,0.73,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:30:00,Gujarat,Anand,22.5645,72.9289,683.44,12.54,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:30:00,Gujarat,Aravalli,23.4619,73.3039,806.56,0.0,No Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:30:00,Gujarat,Banaskantha,24.1724,72.4346,574.22,28.42,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:30:00,Gujarat,Bharuch,21.7051,72.9959,723.44,8.24,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:30:00,Gujarat,Bhavnagar,21.7645,72.1519,800.89,0.06,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:30:00,Gujarat,Botad,22.1704,71.6662,805.44,0.3,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:30:00,Gujarat,Chhota Udepur,22.3108,74.0125,718.0,6.0,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:30:00,Gujarat,Dahod,22.8347,74.2552,611.11,24.92,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:30:00,Gujarat,Dang,20.7554,73.6873,655.89,14.49,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:30:00,Gujarat,Devbhumi Dwarka,22.2078,69.6582,555.78,27.94,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:30:00,Gujarat,Gandhinagar,23.2156,72.6369,732.56,4.84,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:30:00,Gujarat,Gir Somnath,20.9042,70.3644,856.44,0.37,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:30:00,Gujarat,Jamnagar,22.4707,70.0577,557.56,29.35,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:30:00,Gujarat,Junagadh,21.5222,70.4579,749.89,3.95,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:30:00,Gujarat,Kheda,22.6916,72.8634,696.56,11.54,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:30:00,Gujarat,Kutch (Bhuj),23.242,69.6669,551.56,29.92,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:30:00,Gujarat,Mahisagar,23.1311,73.6009,686.11,10.55,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:30:00,Gujarat,Mehsana,23.588,72.3693,673.78,10.18,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:30:00,Gujarat,Morbi,22.8173,70.8368,612.0,22.43,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:30:00,Gujarat,Narmada,21.8719,73.5028,711.0,6.69,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:30:00,Gujarat,Navsari,20.9467,72.952,806.56,0.11,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:30:00,Gujarat,Panchmahal,22.778,73.6143,673.56,12.72,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:30:00,Gujarat,Patan,23.8493,72.1266,585.56,24.77,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:30:00,Gujarat,Porbandar,21.6417,69.6293,545.89,32.33,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:30:00,Gujarat,Rajkot,22.3039,70.8022,644.11,15.06,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:30:00,Gujarat,Sabarkantha,23.5977,72.9688,685.56,11.06,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:30:00,Gujarat,Surat,21.1702,72.8311,838.11,0.21,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:30:00,Gujarat,Surendranagar,22.7274,71.637,656.89,17.74,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:30:00,Gujarat,Tapi,21.1147,73.3986,791.56,0.0,No Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:30:00,Gujarat,Vadodara,22.3072,73.1812,716.78,5.12,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0230_L1C_SGP.tif,3DIMG_07NOV2019_0230_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 02:30:00,Gujarat,Valsad,20.5992,72.9342,738.11,5.68,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0300_L1C_SGP.tif,3DIMG_07NOV2019_0300_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 03:00:00,Gujarat,Ahmedabad,23.0225,72.5714,658.89,16.53,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0300_L1C_SGP.tif,3DIMG_07NOV2019_0300_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 03:00:00,Gujarat,Amreli,21.6032,71.2221,872.67,0.73,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0300_L1C_SGP.tif,3DIMG_07NOV2019_0300_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 03:00:00,Gujarat,Anand,22.5645,72.9289,650.67,17.46,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0300_L1C_SGP.tif,3DIMG_07NOV2019_0300_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 03:00:00,Gujarat,Aravalli,23.4619,73.3039,707.0,5.88,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0300_L1C_SGP.tif,3DIMG_07NOV2019_0300_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 03:00:00,Gujarat,Banaskantha,24.1724,72.4346,586.33,26.6,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0300_L1C_SGP.tif,3DIMG_07NOV2019_0300_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 03:00:00,Gujarat,Bharuch,21.7051,72.9959,731.11,7.09,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0300_L1C_SGP.tif,3DIMG_07NOV2019_0300_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 03:00:00,Gujarat,Bhavnagar,21.7645,72.1519,839.78,0.06,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0300_L1C_SGP.tif,3DIMG_07NOV2019_0300_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 03:00:00,Gujarat,Botad,22.1704,71.6662,828.44,0.3,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0300_L1C_SGP.tif,3DIMG_07NOV2019_0300_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 03:00:00,Gujarat,Chhota Udepur,22.3108,74.0125,724.78,4.98,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0300_L1C_SGP.tif,3DIMG_07NOV2019_0300_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 03:00:00,Gujarat,Dahod,22.8347,74.2552,606.89,25.55,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0300_L1C_SGP.tif,3DIMG_07NOV2019_0300_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 03:00:00,Gujarat,Dang,20.7554,73.6873,630.89,18.24,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0300_L1C_SGP.tif,3DIMG_07NOV2019_0300_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 03:00:00,Gujarat,Devbhumi Dwarka,22.2078,69.6582,546.44,29.34,Moderate Rain
